email,first name,last name,debt amount,currency,duration,frequency,client number,reference,language,past due date,category,duration,frequency,lease,make,model,year
debtor626@test.ca,Annie626,Tremblay626,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor627@test.ca,Annie627,Tremblay627,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor628@test.ca,Annie628,Tremblay628,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor629@test.ca,Annie629,Tremblay629,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor630@test.ca,Annie630,Tremblay630,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor631@test.ca,Annie631,Tremblay631,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor632@test.ca,Annie632,Tremblay632,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor633@test.ca,Annie633,Tremblay633,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor634@test.ca,Annie634,Tremblay634,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor635@test.ca,Annie635,Tremblay635,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor636@test.ca,Annie636,Tremblay636,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor637@test.ca,Annie637,Tremblay637,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor638@test.ca,Annie638,Tremblay638,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor639@test.ca,Annie639,Tremblay639,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor640@test.ca,Annie640,Tremblay640,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor641@test.ca,Annie641,Tremblay641,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor642@test.ca,Annie642,Tremblay642,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor643@test.ca,Annie643,Tremblay643,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor644@test.ca,Annie644,Tremblay644,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor645@test.ca,Annie645,Tremblay645,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor646@test.ca,Annie646,Tremblay646,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor647@test.ca,Annie647,Tremblay647,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor648@test.ca,Annie648,Tremblay648,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor649@test.ca,Annie649,Tremblay649,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor650@test.ca,Annie650,Tremblay650,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor651@test.ca,Annie651,Tremblay651,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor652@test.ca,Annie652,Tremblay652,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor653@test.ca,Annie653,Tremblay653,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor654@test.ca,Annie654,Tremblay654,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor655@test.ca,Annie655,Tremblay655,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor656@test.ca,Annie656,Tremblay656,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor657@test.ca,Annie657,Tremblay657,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor658@test.ca,Annie658,Tremblay658,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor659@test.ca,Annie659,Tremblay659,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor660@test.ca,Annie660,Tremblay660,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor661@test.ca,Annie661,Tremblay661,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor662@test.ca,Annie662,Tremblay662,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor663@test.ca,Annie663,Tremblay663,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor664@test.ca,Annie664,Tremblay664,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor665@test.ca,Annie665,Tremblay665,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor666@test.ca,Annie666,Tremblay666,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor667@test.ca,Annie667,Tremblay667,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor668@test.ca,Annie668,Tremblay668,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor669@test.ca,Annie669,Tremblay669,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor670@test.ca,Annie670,Tremblay670,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor671@test.ca,Annie671,Tremblay671,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor672@test.ca,Annie672,Tremblay672,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor673@test.ca,Annie673,Tremblay673,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor674@test.ca,Annie674,Tremblay674,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor675@test.ca,Annie675,Tremblay675,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor676@test.ca,Annie676,Tremblay676,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor677@test.ca,Annie677,Tremblay677,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor678@test.ca,Annie678,Tremblay678,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor679@test.ca,Annie679,Tremblay679,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor680@test.ca,Annie680,Tremblay680,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor681@test.ca,Annie681,Tremblay681,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor682@test.ca,Annie682,Tremblay682,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor683@test.ca,Annie683,Tremblay683,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor684@test.ca,Annie684,Tremblay684,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor685@test.ca,Annie685,Tremblay685,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor686@test.ca,Annie686,Tremblay686,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor687@test.ca,Annie687,Tremblay687,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor688@test.ca,Annie688,Tremblay688,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor689@test.ca,Annie689,Tremblay689,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor690@test.ca,Annie690,Tremblay690,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor691@test.ca,Annie691,Tremblay691,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor692@test.ca,Annie692,Tremblay692,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor693@test.ca,Annie693,Tremblay693,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor694@test.ca,Annie694,Tremblay694,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor695@test.ca,Annie695,Tremblay695,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor696@test.ca,Annie696,Tremblay696,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor697@test.ca,Annie697,Tremblay697,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor698@test.ca,Annie698,Tremblay698,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor699@test.ca,Annie699,Tremblay699,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor700@test.ca,Annie700,Tremblay700,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor701@test.ca,Annie701,Tremblay701,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor702@test.ca,Annie702,Tremblay702,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor703@test.ca,Annie703,Tremblay703,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor704@test.ca,Annie704,Tremblay704,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor705@test.ca,Annie705,Tremblay705,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor706@test.ca,Annie706,Tremblay706,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor707@test.ca,Annie707,Tremblay707,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor708@test.ca,Annie708,Tremblay708,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor709@test.ca,Annie709,Tremblay709,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor710@test.ca,Annie710,Tremblay710,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor711@test.ca,Annie711,Tremblay711,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor712@test.ca,Annie712,Tremblay712,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor713@test.ca,Annie713,Tremblay713,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor714@test.ca,Annie714,Tremblay714,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor715@test.ca,Annie715,Tremblay715,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor716@test.ca,Annie716,Tremblay716,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor717@test.ca,Annie717,Tremblay717,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor718@test.ca,Annie718,Tremblay718,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor719@test.ca,Annie719,Tremblay719,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor720@test.ca,Annie720,Tremblay720,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor721@test.ca,Annie721,Tremblay721,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor722@test.ca,Annie722,Tremblay722,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor723@test.ca,Annie723,Tremblay723,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor724@test.ca,Annie724,Tremblay724,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor725@test.ca,Annie725,Tremblay725,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor726@test.ca,Annie726,Tremblay726,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor727@test.ca,Annie727,Tremblay727,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor728@test.ca,Annie728,Tremblay728,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor729@test.ca,Annie729,Tremblay729,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor730@test.ca,Annie730,Tremblay730,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor731@test.ca,Annie731,Tremblay731,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor732@test.ca,Annie732,Tremblay732,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor733@test.ca,Annie733,Tremblay733,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor734@test.ca,Annie734,Tremblay734,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor735@test.ca,Annie735,Tremblay735,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor736@test.ca,Annie736,Tremblay736,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor737@test.ca,Annie737,Tremblay737,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor738@test.ca,Annie738,Tremblay738,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor739@test.ca,Annie739,Tremblay739,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor740@test.ca,Annie740,Tremblay740,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor741@test.ca,Annie741,Tremblay741,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor742@test.ca,Annie742,Tremblay742,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor743@test.ca,Annie743,Tremblay743,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor744@test.ca,Annie744,Tremblay744,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor745@test.ca,Annie745,Tremblay745,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor746@test.ca,Annie746,Tremblay746,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor747@test.ca,Annie747,Tremblay747,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor748@test.ca,Annie748,Tremblay748,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor749@test.ca,Annie749,Tremblay749,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor750@test.ca,Annie750,Tremblay750,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor751@test.ca,Annie751,Tremblay751,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor752@test.ca,Annie752,Tremblay752,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor753@test.ca,Annie753,Tremblay753,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor754@test.ca,Annie754,Tremblay754,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor755@test.ca,Annie755,Tremblay755,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor756@test.ca,Annie756,Tremblay756,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor757@test.ca,Annie757,Tremblay757,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor758@test.ca,Annie758,Tremblay758,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor759@test.ca,Annie759,Tremblay759,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor760@test.ca,Annie760,Tremblay760,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor761@test.ca,Annie761,Tremblay761,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor762@test.ca,Annie762,Tremblay762,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor763@test.ca,Annie763,Tremblay763,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor764@test.ca,Annie764,Tremblay764,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor765@test.ca,Annie765,Tremblay765,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor766@test.ca,Annie766,Tremblay766,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor767@test.ca,Annie767,Tremblay767,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor768@test.ca,Annie768,Tremblay768,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor769@test.ca,Annie769,Tremblay769,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor770@test.ca,Annie770,Tremblay770,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor771@test.ca,Annie771,Tremblay771,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor772@test.ca,Annie772,Tremblay772,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor773@test.ca,Annie773,Tremblay773,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor774@test.ca,Annie774,Tremblay774,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor775@test.ca,Annie775,Tremblay775,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor776@test.ca,Annie776,Tremblay776,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor777@test.ca,Annie777,Tremblay777,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor778@test.ca,Annie778,Tremblay778,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor779@test.ca,Annie779,Tremblay779,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor780@test.ca,Annie780,Tremblay780,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor781@test.ca,Annie781,Tremblay781,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor782@test.ca,Annie782,Tremblay782,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor783@test.ca,Annie783,Tremblay783,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor784@test.ca,Annie784,Tremblay784,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor785@test.ca,Annie785,Tremblay785,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor786@test.ca,Annie786,Tremblay786,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor787@test.ca,Annie787,Tremblay787,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor788@test.ca,Annie788,Tremblay788,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor789@test.ca,Annie789,Tremblay789,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor790@test.ca,Annie790,Tremblay790,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor791@test.ca,Annie791,Tremblay791,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor792@test.ca,Annie792,Tremblay792,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor793@test.ca,Annie793,Tremblay793,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor794@test.ca,Annie794,Tremblay794,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor795@test.ca,Annie795,Tremblay795,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor796@test.ca,Annie796,Tremblay796,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor797@test.ca,Annie797,Tremblay797,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor798@test.ca,Annie798,Tremblay798,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor799@test.ca,Annie799,Tremblay799,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
